"","insee","ech","mois","tH2_obs","capeinsSOL0","ciwcH20","clwcH20","ffH10","flir1SOL0","fllat1SOL0","flsen1SOL0","flvis1SOL0","hcoulimSOL0","huH2","iwcSOL0","nbSOL0_HMoy","nH20","ntSOL0_HMoy","pMER0","rr1SOL0","rrH20","tH2","tH2_VGrad_2.100","tH2_XGrad","tH2_YGrad","tpwHPA850","ux1H10","vapcSOL0","vx1H10"
"61","Lille_Lesquin","1","septembre",12.6416666587194,30.3190274239457,0,4.17398495500211e-06,2.97141832153989,-190581.212846806,746.569597438055,72373.594811711,3.60000000000276e-12,185.884913034424,89.5678798179154,0,1.81428336996748,0.180118544835457,2.98058018631128,1018.3002621897,0.0019868094858812,0.00032358883406229,12.2921328137629,2.21227933819002,-0.002075459137738,0.00413917769529515,11.2341320290367,-0.353181103105369,20.2071377842137,-0.294542202208414
"62","Strasbourg_Entzheim","1","septembre",12.6983334223429,39.2629479773651,0,5.97541549831012e-06,2.56443398760708,-172255.700656571,5568.50135772816,45685.3179680745,3.60000000000276e-12,141.508822451485,87.0711944081587,0,1.36776945901,0.247871974193867,4.01003149443249,1018.02699055912,0.030265511325161,8.49495811861036e-05,12.5290300141449,2.54500643995014,0.00140838413910592,0.00059143123094862,12.8716577031077,0.324947270008779,22.4170624614848,-0.44967915065222
"63","Paris_Montsouris","1","septembre",14.6316666603088,24.4795254137681,0,2.51065286707359e-06,2.09715144468934,-206332.839242161,2404.23624585849,-20390.136344801,3.60000000000276e-12,296.535529267712,77.0479739493776,0,1.29976309424084,0.1723521067338,3.12667565939246,1018.0462447258,0.0618813972975202,0.0012201991594074,15.3532693677564,-0.517577929524962,0.00077700435852606,0.00358966254776655,11.7736018939395,-0.239770337024489,21.3093800086637,-0.813426394249676
"64","Nice","1","octobre",16.1673913416655,106.324625731471,0,0,2.79807345159124,-249735.226253275,-193374.357157101,-24132.5097230323,3.60000000000276e-12,282.945029176612,74.1997924098171,0,1.55048779855178,0,4.44928698028735,1014.77750789302,0.146849271641691,0.00750378963128947,18.7060741912074,-0.22237592501312,0.0030054953284124,-0.00702234045453454,13.3505388583424,-1.20199638144367,24.6395638243522,-2.82492512268829
"65","Toulouse_Blagnac","1","octobre",13.0521739928619,31.7901457527663,0,3.06296737714865e-08,2.43146147853645,-180639.149172996,-4033.80879121923,41150.3773627961,3.60000000000276e-12,217.39741964199,83.8953921488861,0,1.61187646048457,0.000968460621154363,4.37604950956644,1016.03183840176,0.239728594872615,0.00529733923500075,13.201552628056,1.36746667058146,0.00395595114655484,-0.00152911298104613,12.495539378299,0.117092058283013,21.7287523613774,1.21873436428469
"66","Bordeaux_Mérignac","1","octobre",12.1456521283025,28.402383362012,0,3.498596131875e-06,2.45977354373869,-144848.2641364,-906.539203386789,47169.7435355605,3.60000000000276e-12,142.188259447597,87.5513016887636,0,1.39734031318355,0.225923208471209,5.23012467857233,1015.80461973068,0.0588905309229697,0.00501785313420089,11.8532074194597,2.38850795901939,0.00385607948097912,0.000330893591901651,11.7222811535537,-0.381501964715163,21.8768206533728,0.1654174097244
"67","Rennes","1","octobre",10.3021739099337,21.4046238726962,0,2.16407549260236e-07,2.69524709250162,-189869.015531498,3075.5461454242,54469.1525523593,3.60000000000276e-12,222.099573307201,88.5721647692889,0,1.5602239449978,0.0300067050576976,3.8157062262076,1015.53231411482,0.0110890723361196,0.00156618261619177,10.6214981200506,2.41867102402178,0.00310934720091925,0.00164935387331505,9.76958684573851,-0.202135511876262,19.1954008248606,0.750105113768046
"68","Lille_Lesquin","1","octobre",9.98695652899535,13.5811683382482,0,6.03521418719092e-07,2.90662489645422,-162939.756860596,81.0993207160871,58486.8340882382,3.60000000000276e-12,169.962565176058,90.8100409924784,0,2.70428010924794,0.0785055115231932,4.45480210847236,1016.0944610997,0.0871716103812187,0.00797033894586668,9.70322099793908,2.26221582929114,-0.00180105151626016,0.00343569520130333,9.80830818685495,-0.305825544382054,18.6094935525772,1.21664573898719
"69","Strasbourg_Entzheim","1","octobre",9.63260876095813,22.9878091103816,0,2.36236780968819e-05,2.22323231787479,-133688.526905753,5840.95392284695,40924.4883001964,3.60000000000276e-12,141.434232895484,91.6125451581043,0,2.6464583404772,0.955230116573213,4.75218662769184,1017.50366812189,0.083959525839365,0.00286880217949808,9.65795280977466,2.39620873763699,0.00124314124931466,0.00102895785576334,11.2048600734174,0.939244852025008,19.8261183574037,0.0323571235979982
"70","Paris_Montsouris","1","octobre",11.5282608115155,25.3389041598394,0,4.64079470495975e-08,2.30885287070137,-168148.646663504,3313.7749414341,-3411.56939582913,3.60000000000276e-12,272.150185052362,84.1232496104141,0,2.01037010887045,0.00297975111989255,4.68170831224755,1016.35948102163,0.0403452352485664,0.00140294711382515,11.9808532616469,0.00795122692660993,0.00103587256095947,0.00385449168109897,10.3773718781295,0.108635197375193,19.55122559279,0.660219199843497
"71","Nice","1","novembre",12.3249999841054,48.3219541321143,0,1.05154718497389e-10,3.13941886856568,-261020.566350505,-194801.849413624,-26540.5295065432,3.60000000000276e-12,313.443057832187,73.4774914441164,0,1.82824085200423,1.21965998800839e-05,5.15156633701049,1015.9528536104,0.283330381331452,0.0131830727582337,15.5343864384051,-0.201045004508152,0.00315663450036899,-0.00765207272584454,10.8355829027777,-0.443531888651688,18.5729838040072,-2.99918786100772
"72","Toulouse_Blagnac","1","novembre",10.3950000017881,23.6237485818445,0,1.66402500575398e-05,3.34323291629219,-168160.262948248,-8956.79729829954,68120.8924570254,3.60000000000276e-12,315.499661759425,88.2520690198702,0,2.27701490852639,0.616605206599729,4.81650528327318,1017.60739738695,0.0910922298347722,0.00145771071031301,10.4274249699697,1.50058238227408,0.00260749906407537,-0.00071922719959305,10.4876318859528,-0.450790569046731,18.4789618809827,2.08854431987515
"73","Bordeaux_Mérignac","1","novembre",11.0383333782355,27.3697291228817,0,2.00322603141425e-05,2.74263254167141,-144043.92777288,-10425.9798914133,68020.1170801513,3.60000000000276e-12,302.414216141321,90.4102198154087,0,2.88895229117239,1.03107169833906,5.95236289862406,1016.8167689705,0.122221791086725,0.00421030112048277,10.7490660428852,1.61525134241339,0.0030138380726174,0.000658970702810128,10.6919677678925,-0.418963840840894,19.5930798038618,2.13494922337381
"74","Rennes","1","novembre",10.1116666316986,25.802561140489,0,1.55331344440982e-05,3.43046804301022,-147050.869492874,-14578.3950015557,82773.1894926605,3.60000000000276e-12,411.684761915214,90.6361809155372,0,3.47679236069965,0.849638537819995,5.62165270473579,1014.24073101351,0.082498053649368,0.000507203845143753,10.0767596716334,1.14666142460605,0.00134195801848305,0.000644059959074562,9.9408455779608,0.68863128514062,19.085648033649,2.78080778541649
"75","Lille_Lesquin","1","novembre",8.7783333748579,13.1997173323,0,1.32607822219724e-05,4.73905787993827,-142053.574156676,-27593.0390820053,107045.033695064,3.60000000000276e-12,469.948880763137,89.4513088638551,0.00354164838790882,3.63732520066533,0.776727801820637,5.74991519964379,1013.70703826989,0.0537455762033829,0.00292198623570907,8.75845068691319,0.986113821536349,-0.000753561944515179,0.00105581677678215,9.02866952084028,2.32734142746021,17.1409093878109,3.25126361192736
"76","Strasbourg_Entzheim","1","novembre",7.10499999870856,10.320736115791,1.3043020133847e-09,5.06356620920686e-05,2.9143424361896,-116716.245161122,-16013.7810715995,56293.0773968401,3.60000000000276e-12,307.71392481956,90.8711558312441,0,4.24500545432338,2.03766337064987,6.44345959501926,1017.31796115327,0.0889603150316221,0.00375335784930292,6.94824131565718,1.29083519556321,0.000852677844971045,-0.000403820469480047,9.53266379778654,1.37487806907891,16.6137807934458,2.43661220598421
"77","Paris_Montsouris","1","novembre",10.0983333150546,14.9711748442468,0,7.03161035106432e-06,2.90155590187201,-159241.319043695,1502.82572571585,31482.4646499075,3.60000000000276e-12,425.007055672833,85.0264205920747,0,2.90372741836757,0.482101502670662,5.34252211623722,1015.07632034485,0.0411248418695513,0.00270387434676747,10.2221317775552,-0.0389710310289882,0.000553439047746052,0.00297955188015541,9.45196675069326,1.55358741431215,17.8286031078863,2.97611411122269
"78","Nice","1","décembre",9.40322587951537,21.0345485095551,0,0,2.42475243167044,-286005.087301111,-147071.605964157,-31116.7868665256,3.60000000000276e-12,225.013920167652,73.0670675582634,0,1.75885548769762,0,3.93780721056211,1023.00832053053,0.117717960313241,0.00696333171717248,13.0254226748266,-0.0962368927787231,0.00354893763507336,-0.00991408140507829,8.62533390548333,0.159367838305264,15.1885036437561,-3.35320807098282
"79","Toulouse_Blagnac","1","décembre",6.63548380713309,5.10638112478817,3.1619920764361e-07,3.53982921149011e-05,2.88238184129604,-162526.903945586,5494.47994128137,59377.6672084884,3.60000000000276e-12,271.341239989441,89.9752138591676,0.0138532646267249,2.724747445336,0.975673426332883,5.12194036129566,1026.92890928084,0.0150633996595187,0.000263832976834719,6.41576796810911,1.67214470097511,0.0025771576864179,-0.00100582988359102,7.31490547464842,0.960462082324616,12.888768564559,1.1970435803052
"80","Bordeaux_Mérignac","1","décembre",6.70806455083432,7.95730208857006,3.42782117776664e-07,1.45236949168551e-05,2.58627858796915,-152191.03461493,6579.48910221575,47636.1057376485,3.60000000000276e-12,213.560102408687,91.895508564695,0,2.40319254257845,0.643012693664931,5.13047026892296,1026.37538184887,0.0492625875842232,0.00189017788741197,6.00683982768963,2.95094081781582,0.00376475119306449,0.000968265381660011,7.66109600166487,-0.394527539535455,14.4274706320569,1.48117475911102
"81","Rennes","1","décembre",7.87258064554584,6.70734160194094,9.17825550900225e-07,1.41387516574667e-05,3.83574689633275,-154851.858382005,-23225.1155409128,98530.2754869802,3.60000000000276e-12,378.612846462034,88.8956054922798,0.00201612903225806,3.35194513486059,0.496558419275559,5.22490215893994,1023.48365182867,0.0915798363501665,0.0036812374085227,7.88065521699791,1.05152487889913,0.00076449651750129,0.000407588276701069,7.21138513189767,1.94953352211703,14.8629947298629,3.54496207439387
"82","Lille_Lesquin","1","décembre",6.51290317528671,5.61778016333722,5.25143464765805e-10,5.04169183137417e-06,5.68051474171609,-163745.703030289,-29765.1307146084,117059.989361445,3.60000000000276e-12,465.008934713747,88.6660725421875,0.0116935237761466,3.22958947828336,0.310235466910024,6.57602861365511,1021.06505619643,0.0827681997769519,0.00399654150166899,6.26234878185542,0.622876488958735,-0.000819756909521072,0.000670249868513988,6.50115887813981,3.14508672173989,14.3477323595661,5.3990039012368
"83","Strasbourg_Entzheim","1","décembre",4.45645160864919,2.74435026665507,7.83414568081204e-07,2.2022413401753e-05,3.10892392027985,-140356.531625542,-805.593823044403,56005.815490178,3.60000000000276e-12,276.547888758184,91.560619090219,0.42208336245629,3.93688400971774,1.26805993065525,5.90826688273194,1025.02572249881,0.0749406132454909,0.00260679220559324,4.36383126841874,1.43471199427082,0.00185070737150869,-0.00111223319229042,6.80782927638711,1.37151456391157,13.3532964785315,3.01326811894989
"84","Paris_Montsouris","1","décembre",7.36451610249858,3.57200483567804,2.86639965004994e-10,8.0691441076558e-06,3.20710483598923,-149696.306854313,2231.5670725404,38885.7536626318,3.60000000000276e-12,424.697901044505,84.1390101933308,0,2.99779004036869,0.770269388354921,5.59842031504188,1023.57434716213,0.0483969289704519,0.00310656367113326,7.19061262128266,-0.14568215994029,0.000909846900879106,0.00255844131652832,6.56857236460043,2.50664863343926,13.9443063093482,3.28203995468541
"85","Nice","10","janvier",10.1868421153018,19.1118304328057,0,2.40382403503642e-08,3.21096500394062,-284291.062813955,-198814.365383779,-44401.9446277101,743485.57012076,413.34383390559,68.464789312787,0,2.59284059028957,0.0032214173338348,4.7718781832395,1016.74980753488,0.231754528703003,0.00775538450523434,11.8019517123928,-1.10972877434376,0.00091434524304972,-0.000303602145234984,7.74476040147361,0.639380847152134,14.0258687626709,-0.92589038832027
"86","Toulouse_Blagnac","10","janvier",8.20657900132631,13.5707702310456,2.4101081375032e-09,1.4028909960317e-05,3.63102206493317,-149528.625301855,-103415.100810879,-38907.5188206799,474128.709505234,445.927488230379,85.7420520679209,0.00969697488414425,4.44212697588343,0.896957636182877,6.39354995109916,1019.93092638533,0.0961810332225125,0.0058739985242173,7.93867209458623,-1.01452142317168,0.00142225624204627,-0.000382803612799717,7.82107577852089,1.9291457148061,14.2988391469642,1.80854952232814
"87","Bordeaux_Mérignac","10","janvier",8.94342103394631,26.8405713788919,0,1.26178601178518e-05,3.55646585786753,-136100.677032922,-110436.915952736,-5814.18903899275,395320.36620506,531.173647612394,88.3377815403821,0,4.60733758675437,0.643700165391042,6.5251886282936,1018.24997834739,0.257892000451089,0.00984594600768359,8.47521436075501,-0.565731808470089,0.0002236768107488,-3.22725440018824e-05,7.88440372772525,1.71237057812006,15.527770245773,3.27797907061217
"88","Rennes","10","janvier",7.58684209381279,21.0173541669195,1.09760045224552e-07,2.21181315137826e-05,4.37242872690796,-101437.439152071,-106882.314989679,40326.2547334437,244618.357270095,598.207578270157,90.2252988087628,0.0113670836240329,5.34867388242759,1.19882629712853,7.05802002731728,1013.53583925052,0.242565487401278,0.00706806904934433,6.99471244909837,-0.665559109290394,0.000432002793425284,0.000156989401475609,7.08602443828406,3.11003873602593,14.8864781945122,4.68120028194936
"89","Lille_Lesquin","10","janvier",5.71578945964575,12.9244183240897,9.60137176409258e-09,1.07512977526149e-05,6.28008284926057,-119798.732494818,-92546.3274766518,46762.6752909586,273576.269559367,615.805869640357,88.7046371987046,0.0416446517642483,5.21523270270793,0.52421940647041,7.08906277786011,1011.78516006965,0.215049329978784,0.0076138277919175,5.01647775832169,-0.682934223131842,-2.76856406936276e-06,0.000475860941118572,5.42876948852297,3.27549874596713,12.3945589532435,6.88449497002196
"90","Strasbourg_Entzheim","10","janvier",4.67500003152772,5.28649140352878,2.10829467147567e-07,1.73526123381755e-05,3.46073139449491,-153453.841546341,-80806.298566449,-2470.89303272613,432363.544182005,412.339226353937,87.7056979301796,0.0599068605316521,4.1900794090862,1.19123842372673,6.43492386226006,1016.8138267192,0.0459697028857884,0.00146732271433613,3.70719553172402,-0.520650150714438,0.000424340386986594,-0.000174694626696693,5.4570768760918,1.82604304007157,11.9715142352392,3.43014686289709
"91","Paris_Montsouris","10","janvier",6.38552634770933,12.7419867880682,1.30274776169805e-11,5.52467018752758e-06,3.63927904939237,-117153.889257894,-56396.0733078196,-95909.3676787998,303105.28228831,624.428815316336,82.8027008583292,0.00106356645885276,5.29207765938751,0.449411385704653,7.0528547991468,1014.23248059777,0.0755499594536946,0.0032462179249981,5.91898507985807,-1.3416224714863,0.000262232779767886,0.00209867070838215,6.24152441312399,2.4587096060219,13.4194347312245,5.74043437864041
"92","Nice","10","février",11.3059701706047,24.8138833737376,0,0,3.25424911723633,-306531.220398316,-214194.754519951,-56617.9181006557,1053069.96079554,485.905116734087,66.0513481688283,0,1.95610951664124,0,4.56493947046253,1012.04895228858,0.308332923102643,0.00519472322084741,11.7127419838968,-1.24519905556388,0.000305460328564843,0.00138720329680178,6.95887396252273,-0.254916630923372,13.1050740572037,-0.6240852739733
"93","Toulouse_Blagnac","10","février",7.67205881075386,30.4493048928484,0,1.25035828779892e-06,3.71514078399104,-214592.401159388,-169580.09459674,-110825.777574635,772905.915641979,569.844244503973,79.4434344197965,0.235935178131891,3.55939785039992,0.132569350863773,5.57305779378863,1016.07427043087,0.238025928255847,0.0074555545120012,7.40734434218651,-1.61506772919461,0.000844497958761491,-0.000297011758010836,5.85608194053553,3.16792556934045,12.2113572396867,1.23626177608495
"94","Bordeaux_Mérignac","10","février",8.36617649412331,71.4406483288198,0,1.42742517638094e-06,4.61654530373279,-205714.311345932,-239316.089271841,-69694.1052912111,719354.485389927,813.842884243835,80.1341936401336,0,3.423547541328,0.144461591652103,5.18555873832784,1014.87573606733,0.136137551309274,0.00594051249450593,7.94637002718639,-1.34083789895327,-0.000417456619256338,-0.000180838883458892,5.81315907633472,3.10295874085445,12.0934596546492,1.10895649604615
"95","Rennes","10","février",7.32388060840208,43.7969591870796,3.41485747011516e-09,3.4503545052281e-06,5.01764217065672,-182744.057235277,-194081.374938308,-20011.3534902069,554822.339745828,716.296180198667,83.6989343040346,0.00373134328358209,4.14756240823493,0.227986454046619,6.08668008850861,1011.25698404175,0.131141282865052,0.00434574130412,6.42643086257586,-1.0021868762815,0.000588868172686188,0.000370994848213598,4.87949814283328,2.94733410560251,11.5088160913273,2.83745711162383
